created_at_x,email,estado_civil,id,name,prob_de_churn,team_id,updated_at_x,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,feedback_sobre_servicos,frequencia_de_compra_de_produtos,tipo_pagamento,recorrencia,renda_mensal,aprovacao_cartao,LTV,CAC,expected_payments,ROI,investimento_mkt
2024-02-16 20:59:31 UTC,blaine@hills-gutmann.test,divorciado,1891,Jamie Swift,0.5371971,1,2024-02-16 20:59:31 UTC,58,21,12,0,340,individual,7,f,10,14,pix,False,1501-2500,False,1972.0,3.0163885274401108,237.99999999999997,652.7619348637286,0.0
2024-02-16 20:59:31 UTC,santiago@torp.example,divorciado,1892,Forrest Towne DDS,0.6768879,1,2024-02-16 20:59:31 UTC,6,58,25,5,114,familiar,3,t,4,8,boleto,False,2501-5000,True,68.39999999999999,3.000192668094328,672.6,21.798535816516917,0.0
2024-02-16 20:59:31 UTC,lavette_kuphal@haley.example,divorciado,1893,Gabriela Bogisich,0.68429303,1,2024-02-16 20:59:31 UTC,71,55,20,0,408,familiar,5,f,7,7,cartão de débito,True,5001-10000,True,2896.7999999999997,2.986908423284203,-244.79999999999998,968.8322109302816,289.38131
2024-02-16 20:59:31 UTC,pearly.vandervort@conn.example,divorciado,1894,Homer Breitenberg MD,0.6325677,1,2024-02-16 20:59:31 UTC,57,39,20,9,362,individual,6,f,2,5,pix,False,2501-5000,True,2063.4,2.996711705882225,289.6,687.554723482331,0.0
2024-02-16 20:59:31 UTC,alexis@okon-mann.example,divorciado,1895,Dorethea Nikolaus,0.5402373,1,2024-02-16 20:59:31 UTC,75,60,32,7,160,familiar,5,t,8,1,pix,False,1501-2500,False,1200.0,2.9973491112238397,-160.0,399.35376443354346,0.0
2024-02-16 20:59:31 UTC,nathanael.douglas@bednar.test,solteiro,1896,Shirley Towne CPA,0.6812568,1,2024-02-16 20:59:31 UTC,81,22,28,7,325,familiar,2,t,1,3,cartão de crédito,True,2501-5000,True,2632.5,2.988899669103536,-520.0,879.7589050955226,262.95111
2024-02-16 20:59:31 UTC,derek@lueilwitz-hintz.example,solteiro,1897,Orpha Ernser,0.76193744,1,2024-02-16 20:59:31 UTC,23,1,29,0,378,familiar,5,t,8,3,pix,False,2501-5000,True,869.4,2.992236118119987,1587.6000000000001,289.5519369728888,0.0
2024-02-16 20:59:31 UTC,tanner.ratke@goodwin-green.test,solteiro,1898,Junior Bergstrom,0.60132676,1,2024-02-16 20:59:31 UTC,25,64,25,4,431,individual,7,f,5,4,pix,False,0-1500,True,1077.5,3.0479594151151415,1724.0,352.51520583134,0.0
2024-02-16 20:59:31 UTC,chasidy_jast@pfannerstill-deckow.test,solteiro,1899,Sherril Renner,0.46584857,1,2024-02-16 20:59:31 UTC,29,27,11,7,494,individual,1,f,7,9,cartão de débito,True,10001-20000,False,1432.6,3.016827583438237,1778.4,473.8696968513147,0.0
2024-02-16 20:59:31 UTC,rocco@schamberger.example,solteiro,1900,Carrol Boyer JD,0.610905,1,2024-02-16 20:59:31 UTC,23,68,1,8,332,familiar,6,f,0,3,pix,False,2501-5000,False,763.5999999999999,2.991135590459125,1394.4,254.28765811742787,0.0
2024-02-16 20:59:31 UTC,annita@hermiston-lueilwitz.example,casado,1901,Erwin Abbott,0.59364516,1,2024-02-16 20:59:31 UTC,7,28,15,4,238,individual,2,t,10,5,cartão de crédito,True,2501-5000,False,166.6,3.0209086321353222,1380.3999999999999,54.148970156783314,0.0
2024-02-16 20:59:31 UTC,dale_hoppe@ruecker-schiller.example,divorciado,1902,Marilyn Price,0.5733035,1,2024-02-16 20:59:31 UTC,30,60,36,7,467,individual,7,f,3,2,cartão de crédito,True,1501-2500,False,1401.0,2.9899854153073195,1634.5,467.5641584830276,0.0
2024-02-16 20:59:31 UTC,jordon@christiansen.test,casado,1903,Renata Lubowitz III,0.6871683,1,2024-02-16 20:59:31 UTC,2,4,4,6,428,individual,1,f,7,7,pix,False,2501-5000,True,85.60000000000001,3.035193739127599,2696.4,27.202483056189976,0.0
2024-02-16 20:59:31 UTC,connie.koelpin@wolff-dicki.test,solteiro,1904,Omar Hahn,0.67226654,1,2024-02-16 20:59:31 UTC,87,16,22,0,175,individual,3,t,4,8,cartão de débito,True,2501-5000,True,1522.4999999999998,3.0110892657659427,-385.00000000000006,504.63097458112566,0.0
2024-02-16 20:59:31 UTC,stewart.bauch@weber.test,divorciado,1905,Margo Lebsack,0.6716305,1,2024-02-16 20:59:31 UTC,53,20,6,4,1,familiar,7,t,10,4,cartão de débito,True,2501-5000,True,5.3,2.996780935679873,1.2,0.7685643741582335,0.0
2024-02-16 20:59:31 UTC,ward@russel-johns.example,solteiro,1906,Omar Orn,0.54914564,1,2024-02-16 20:59:31 UTC,30,62,18,5,137,individual,3,f,6,2,boleto,False,2501-5000,False,411.0,3.013431507774308,479.5,135.38936174247434,0.0
2024-02-16 20:59:31 UTC,hannah_turcotte@kautzer.test,casado,1907,Torri Dach,0.53777725,1,2024-02-16 20:59:31 UTC,65,17,17,2,31,individual,6,t,4,8,cartão de débito,True,2501-5000,False,201.5,2.952873715437945,0.0,67.23861072911316,0.0
2024-02-16 20:59:31 UTC,eleni@erdman.test,divorciado,1908,Daren Mraz,0.65527964,1,2024-02-16 20:59:31 UTC,55,26,1,2,284,familiar,2,f,7,5,boleto,False,1501-2500,True,1562.0,2.966196975932706,284.0,525.600226712468,0.0
2024-02-16 20:59:31 UTC,tyrone@borer.example,casado,1909,Rev. Omer Macejkovic,0.6746635,1,2024-02-16 20:59:31 UTC,49,14,26,5,296,individual,3,t,4,8,cartão de débito,True,1501-2500,True,1450.4,2.964182249808028,473.6,488.3086449370424,0.0
2024-02-16 20:59:31 UTC,hyacinth@mayert.example,casado,1910,Scott Quitzon,0.6458551,1,2024-02-16 20:59:31 UTC,15,24,14,3,462,familiar,3,f,8,9,cartão de crédito,True,2501-5000,True,693.0,3.004288292842911,2310.0,229.6702727733978,0.0
2024-02-16 20:59:31 UTC,elouise@strosin-schmeler.test,solteiro,1911,The Hon. Scott McLaughlin,0.6754606,1,2024-02-16 20:59:31 UTC,23,71,25,7,265,familiar,4,f,3,7,cartão de crédito,True,5001-10000,False,609.5,3.051975449984553,1113.0,198.7067178253629,0.0
2024-02-16 20:59:31 UTC,deshawn@considine-greenholt.example,divorciado,1912,Birgit Powlowski,0.6822469,1,2024-02-16 20:59:31 UTC,81,36,0,8,457,familiar,2,f,7,7,cartão de crédito,True,0-1500,True,3701.7,3.066939004385779,-731.2,1205.9689011442683,369.86331
2024-02-16 20:59:31 UTC,tiffiny.langosh@medhurst.test,casado,1913,Vertie Tremblay Jr.,0.6870279,1,2024-02-16 20:59:31 UTC,2,68,33,7,418,individual,7,f,10,1,pix,False,5001-10000,True,83.60000000000001,3.0191415330432227,2633.4,26.68999037807055,0.0
2024-02-16 20:59:31 UTC,mario@hand.test,solteiro,1914,Reed Harber DVM,0.67269194,1,2024-02-16 20:59:31 UTC,26,15,9,2,296,familiar,3,t,10,7,pix,False,0-1500,True,769.6,3.0150253342483335,1154.3999999999999,254.25490325336406,0.0
2024-02-16 20:59:31 UTC,ellie_littel@davis.test,solteiro,1915,Juana Wyman,0.53870463,1,2024-02-16 20:59:31 UTC,33,69,32,0,83,familiar,3,f,2,8,cartão de crédito,True,1501-2500,False,273.9,2.945968267975418,265.6,91.97452487098053,0.0
2024-02-16 20:59:31 UTC,lashandra@walker.example,casado,1916,Priscilla Kirlin Ret.,0.44240567,1,2024-02-16 20:59:31 UTC,18,72,11,2,432,individual,5,f,0,5,boleto,False,2501-5000,False,777.6,2.9837197860079794,2030.4,259.61428544547664,0.0
2024-02-16 20:59:31 UTC,titus@carroll-robel.test,casado,1917,Ms. Karlene Kohler,0.55407715,1,2024-02-16 20:59:31 UTC,65,43,8,3,362,familiar,7,t,4,4,pix,False,2501-5000,False,2353.0,2.976366487442753,0.0,789.5612463812078,0.0
2024-02-16 20:59:31 UTC,sammie.boehm@thompson.test,divorciado,1918,Bettye Reichert,0.6561124,1,2024-02-16 20:59:31 UTC,54,71,31,7,489,individual,4,f,9,4,cartão de débito,True,1501-2500,False,2640.6000000000004,2.9813745720524665,537.9000000000001,884.6988399757274,263.76186
2024-02-16 20:59:31 UTC,ethel_bayer@wisozk.example,casado,1919,Eduardo Raynor,0.66890657,1,2024-02-16 20:59:31 UTC,45,35,1,6,91,individual,4,t,5,7,pix,False,1501-2500,True,409.5,2.994955685442456,182.0,135.72990287984948,0.0
2024-02-16 20:59:31 UTC,laureen@kuhlman.test,casado,1920,Cliff Hammes Esq.,0.66099876,1,2024-02-16 20:59:31 UTC,57,40,22,7,18,familiar,1,f,1,6,cartão de débito,True,2501-5000,True,102.60000000000001,2.985837282669086,14.4,33.362220806715996,0.0
2024-02-16 20:59:31 UTC,ellis.huel@torp.example,solteiro,1921,Sen. Juliet Dickens,0.6808195,1,2024-02-16 20:59:31 UTC,31,35,22,5,494,familiar,2,f,3,1,pix,False,2501-5000,True,1531.4,2.9406210056887265,1679.6,519.7743524369367,0.0
2024-02-16 20:59:31 UTC,donita@hermiston.test,divorciado,1922,Emmett Flatley,0.5583658,1,2024-02-16 20:59:31 UTC,9,67,16,4,425,individual,1,f,6,0,cartão de débito,True,1501-2500,False,382.5,3.022437307683526,2380.0,125.55349344306431,0.0
2024-02-16 20:59:31 UTC,abbey.nitzsche@kuhic-hansen.example,casado,1923,German Schmidt DC,0.5611174,1,2024-02-16 20:59:31 UTC,47,71,3,8,56,familiar,1,f,5,6,boleto,False,1501-2500,False,263.2,2.967817709227806,100.8,87.68469218363205,0.0
2024-02-16 20:59:31 UTC,gail@sanford.test,casado,1924,Starla Glover,0.67510533,1,2024-02-16 20:59:31 UTC,38,63,2,7,146,familiar,6,f,7,15,pix,False,1501-2500,True,554.8,3.0071774059233345,394.20000000000005,183.49194214720836,0.0
2024-02-16 20:59:31 UTC,joan@berge.example,solteiro,1925,Clark Hodkiewicz,0.67828256,1,2024-02-16 20:59:31 UTC,7,67,16,0,498,individual,1,t,4,1,boleto,False,2501-5000,True,348.59999999999997,3.0622224800924993,2888.4,112.83888736571157,0.0
2024-02-16 20:59:31 UTC,jarred_stokes@huel.test,solteiro,1926,Warner Terry,0.67450535,1,2024-02-16 20:59:31 UTC,25,51,16,2,187,familiar,1,f,3,6,cartão de crédito,True,0-1500,True,467.5,2.9724184622524072,748.0,156.27933530790375,0.0
2024-02-16 20:59:31 UTC,sade_jast@barton.test,solteiro,1927,Houston Wunsch,0.5551279,1,2024-02-16 20:59:31 UTC,50,65,30,8,304,familiar,2,t,6,15,cartão de débito,True,5001-10000,False,1520.0,2.92409137431761,456.0,518.8195970721741,0.0
2024-02-16 20:59:31 UTC,eddie@deckow.example,casado,1928,Rosita Yost,0.6709814,1,2024-02-16 20:59:31 UTC,49,48,2,9,37,individual,3,f,10,3,cartão de débito,True,0-1500,True,181.3,2.9914198733435966,59.2,59.60667097105153,0.0
2024-02-16 20:59:31 UTC,denny.stiedemann@hagenes-padberg.test,divorciado,1929,Gale Crist,0.6813007,1,2024-02-16 20:59:31 UTC,37,51,29,5,367,individual,4,t,4,3,pix,False,2501-5000,True,1357.9,3.033028789049957,1027.6,446.7042898182771,0.0
2024-02-16 20:59:31 UTC,cami.veum@fritsch.test,solteiro,1930,Rodrigo Pagac V,0.668342,1,2024-02-16 20:59:31 UTC,22,20,23,3,372,familiar,5,f,2,10,boleto,False,2501-5000,True,818.4000000000001,3.0587504236266176,1599.6,266.56024083509936,0.0
2024-02-16 20:59:31 UTC,kenny.hammes@armstrong.test,casado,1931,Grover Stamm,0.54774654,1,2024-02-16 20:59:31 UTC,11,12,35,4,122,familiar,7,t,8,9,cartão de débito,True,2501-5000,False,134.20000000000002,2.9631135121664274,658.8000000000001,44.29019878886857,0.0
2024-02-16 20:59:31 UTC,laverna.stark@ruecker.example,casado,1932,Raleigh Prosacco PhD,0.48829043,1,2024-02-16 20:59:31 UTC,52,30,19,2,493,familiar,1,f,8,3,cartão de débito,True,2501-5000,False,2563.6,3.0149009766970956,640.9,849.309850908766,0.0
2024-02-16 20:59:31 UTC,hal_rempel@kuhn.test,divorciado,1933,Randee Rempel,0.5599512,1,2024-02-16 20:59:31 UTC,32,11,9,6,352,individual,3,f,5,17,boleto,False,1501-2500,False,1126.4,2.9860406862965982,1161.6,376.2219197043174,0.0
2024-02-16 20:59:31 UTC,agnus.cremin@effertz.example,divorciado,1934,Galen Bayer,0.5407792,1,2024-02-16 20:59:31 UTC,4,67,26,0,24,familiar,2,t,5,4,pix,False,1501-2500,False,9.600000000000001,2.996821549370876,146.39999999999998,2.2033939431646616,0.0
2024-02-16 20:59:31 UTC,yolonda@schmitt.test,casado,1935,Antionette Kunze,0.7832785,1,2024-02-16 20:59:31 UTC,10,74,37,6,181,individual,7,t,8,7,cartão de crédito,True,1501-2500,True,181.0,3.0793303004105113,995.5,57.77901437720746,0.0
2024-02-16 20:59:31 UTC,meta.mills@schowalter-conn.example,divorciado,1936,Burma Lynch Jr.,0.6746022,1,2024-02-16 20:59:31 UTC,59,16,8,1,60,individual,6,f,1,4,cartão de crédito,True,1501-2500,True,354.0,2.9549108901481453,36.0,118.80056697488163,0.0
2024-02-16 20:59:31 UTC,tanika.ward@bogan-gutkowski.test,divorciado,1937,Merle Sipes,0.6567549,1,2024-02-16 20:59:31 UTC,57,43,2,3,82,individual,2,f,2,2,pix,False,1501-2500,True,467.40000000000003,3.007612189844837,65.60000000000001,154.4056741684217,0.0
2024-02-16 20:59:31 UTC,brigida_waelchi@skiles.example,divorciado,1938,Monte Dooley DDS,0.5555476,1,2024-02-16 20:59:31 UTC,24,26,12,2,329,familiar,4,f,2,8,pix,False,1501-2500,False,789.6,3.014030795152963,1348.8999999999999,260.97476192671996,0.0
2024-02-16 20:59:31 UTC,delicia@bergnaum.example,solteiro,1939,Leia Zboncak III,0.5529758,1,2024-02-16 20:59:31 UTC,30,23,33,3,231,familiar,1,t,4,6,cartão de crédito,True,5001-10000,False,693.0,3.0325735897481803,808.5,227.5187743976711,0.0
2024-02-16 20:59:31 UTC,alberto@dooley-predovic.example,divorciado,1940,Cesar Effertz,0.65365523,1,2024-02-16 20:59:31 UTC,72,50,27,6,27,familiar,7,t,9,5,cartão de crédito,True,1501-2500,True,194.4,3.002939494604127,-18.9,63.73656906817813,0.0
2024-02-16 20:59:31 UTC,brain@kihn.example,divorciado,1941,Ivory Metz,0.6813007,1,2024-02-16 20:59:31 UTC,44,46,1,5,353,familiar,6,f,5,0,cartão de débito,True,1501-2500,True,1553.2,3.009241516185123,741.3000000000001,515.1433509560986,0.0
2024-02-16 20:59:31 UTC,clara.flatley@lind.test,solteiro,1942,Prof. Dalton Bradtke,0.6618004,1,2024-02-16 20:59:31 UTC,43,35,20,2,99,familiar,7,t,6,5,pix,False,1501-2500,True,425.7,2.988250542977346,217.8,141.45793445948925,0.0
2024-02-16 20:59:31 UTC,twanna_mills@harber.test,solteiro,1943,Kym Toy MD,0.5786916,1,2024-02-16 20:59:31 UTC,43,18,7,7,394,individual,3,t,5,1,pix,False,2501-5000,False,1694.1999999999998,3.008073808237353,866.8000000000001,562.2175631331179,0.0
2024-02-16 20:59:31 UTC,sammy@kris.example,solteiro,1944,Romelia Pagac,0.6760807,1,2024-02-16 20:59:31 UTC,85,20,16,0,379,individual,3,f,1,1,boleto,False,2501-5000,True,3221.5,2.9897042317350775,-758.0,1076.531337650213,321.85103
2024-02-16 20:59:31 UTC,cecil@botsford.example,solteiro,1945,Ms. Antonette Hoppe,0.6716305,1,2024-02-16 20:59:31 UTC,12,7,2,4,41,familiar,5,f,2,7,cartão de débito,True,0-1500,True,49.199999999999996,3.0186471566956814,217.29999999999998,15.298691912656684,0.0
2024-02-16 20:59:31 UTC,maynard.gerlach@brakus.test,divorciado,1946,Kraig Raynor,0.67799264,1,2024-02-16 20:59:31 UTC,52,29,10,7,109,familiar,4,f,9,7,boleto,False,2501-5000,True,566.8000000000001,2.988911689918691,141.70000000000002,188.63424108907648,0.0
2024-02-16 20:59:31 UTC,marsha@schowalter.test,solteiro,1947,Chanda Volkman,0.555189,1,2024-02-16 20:59:31 UTC,80,72,5,2,233,familiar,6,t,2,7,cartão de crédito,True,1501-2500,False,1864.0,3.0113130118170655,-349.5,617.9990853442492,0.0
2024-02-16 20:59:31 UTC,wiley_weber@howe-baumbach.test,casado,1948,Eura Grady,0.5751568,1,2024-02-16 20:59:31 UTC,29,72,12,1,433,familiar,3,f,9,1,pix,False,1501-2500,False,1255.7,2.9991221155894507,1558.8,417.68918690334937,0.0
2024-02-16 20:59:31 UTC,arron@willms.example,casado,1949,Ms. Richard Gleason,0.50696445,1,2024-02-16 20:59:31 UTC,47,69,16,1,55,familiar,1,t,4,5,boleto,False,2501-5000,False,258.5,3.033781507523165,99.0,84.20719088008553,0.0
2024-02-16 20:59:31 UTC,faye.bashirian@cassin.example,casado,1950,Fr. Noelle Gorczany,0.5571762,1,2024-02-16 20:59:31 UTC,24,72,4,0,176,familiar,4,t,10,3,cartão de débito,True,0-1500,False,422.4,2.9984581882923456,721.5999999999999,139.87239957164832,0.0
2024-02-16 20:59:31 UTC,detra@quitzon-monahan.example,solteiro,1951,Isidra Cruickshank,0.6499113,1,2024-02-16 20:59:31 UTC,46,39,18,6,52,familiar,5,f,2,0,boleto,False,2501-5000,True,239.2,2.9468090259537933,98.8,80.17254898205633,0.0
2024-02-16 20:59:31 UTC,mikel_okuneva@hayes.example,casado,1952,Ligia Ernser,0.69327,1,2024-02-16 20:59:31 UTC,11,1,11,4,448,individual,7,f,6,4,boleto,False,1501-2500,True,492.80000000000007,3.0378576450214196,2419.2000000000003,161.21958287203591,0.0
2024-02-16 20:59:31 UTC,courtney@abshire.test,solteiro,1953,Prof. Horacio Tromp,0.67792845,1,2024-02-16 20:59:31 UTC,56,23,0,1,331,familiar,7,t,10,4,boleto,False,1501-2500,True,1853.6,2.9728280309741213,297.90000000000003,622.5140346791676,0.0
2024-02-16 20:59:31 UTC,kristopher@turcotte.test,casado,1954,Fletcher Mills,0.529304,1,2024-02-16 20:59:31 UTC,75,54,2,5,291,individual,4,f,10,12,boleto,False,5001-10000,False,2182.5,2.9803870098405354,-291.0,731.2874488426837,0.0
2024-02-16 20:59:31 UTC,therese.legros@witting-flatley.example,divorciado,1955,Pres. Chang Schinner,0.58208483,1,2024-02-16 20:59:31 UTC,42,3,14,3,350,individual,6,t,3,8,pix,False,0-1500,False,1470.0,2.9821301611786954,804.9999999999999,491.9362303283832,0.0
2024-02-16 20:59:31 UTC,chas.langosh@fisher.example,divorciado,1956,Aleisha Ortiz,0.6556144,1,2024-02-16 20:59:31 UTC,48,41,14,0,34,individual,1,t,6,6,boleto,False,2501-5000,True,163.2,3.0412331427951247,57.8,52.662442942472595,0.0
2024-02-16 20:59:31 UTC,celine_heaney@veum.test,solteiro,1957,Fr. Jacelyn Bartell,0.67614555,1,2024-02-16 20:59:31 UTC,86,22,15,3,7,individual,6,t,9,9,cartão de débito,True,2501-5000,True,60.199999999999996,2.9359297735806393,-14.700000000000001,19.50457764409688,0.0
2024-02-16 20:59:31 UTC,aubrey.tillman@kreiger-wilkinson.example,casado,1958,Linda Fritsch III,0.6659737,1,2024-02-16 20:59:31 UTC,55,34,24,1,362,individual,2,f,8,14,boleto,False,1501-2500,True,1991.0,3.0941324560098,362.0,642.4760076715003,0.0
2024-02-16 20:59:31 UTC,tasia_gutmann@roob-wisozk.test,solteiro,1959,Oda Schinner,0.565931,1,2024-02-16 20:59:31 UTC,53,7,35,5,314,individual,2,f,6,3,cartão de débito,True,0-1500,False,1664.2,3.0316817042719815,376.8,547.9362546387883,0.0
2024-02-16 20:59:31 UTC,randi_mcglynn@wehner-mohr.test,casado,1960,Norah Kreiger MD,0.6556144,1,2024-02-16 20:59:31 UTC,11,51,0,1,130,individual,1,f,3,8,cartão de crédito,True,2501-5000,True,143.0,3.0066971674238747,702.0,46.560493138230406,0.0
2024-02-16 20:59:31 UTC,felecia@wisoky.example,divorciado,1961,Margarito Mann JD,0.6889474,1,2024-02-16 20:59:31 UTC,14,1,10,3,144,familiar,5,t,2,4,cartão de crédito,True,1501-2500,True,201.6,2.9983531799815113,734.4,66.23690902925689,0.0
2024-02-16 20:59:31 UTC,jerrold_berge@zieme-treutel.test,casado,1962,Brigid Yundt,0.6735821,1,2024-02-16 20:59:31 UTC,65,35,25,5,438,individual,1,t,10,9,cartão de crédito,True,2501-5000,True,2847.0,3.0085666222457297,0.0,945.2978080488278,284.39914
2024-02-16 20:59:31 UTC,delma_hamill@cole.example,divorciado,1963,Keven Brekke,0.58577895,1,2024-02-16 20:59:31 UTC,33,3,28,1,348,individual,6,f,3,2,cartão de débito,True,0-1500,False,1148.3999999999999,3.01563367285138,1113.6000000000001,379.8154850964209,0.0
2024-02-16 20:59:31 UTC,alonzo@schulist.test,divorciado,1964,Pamula Spencer,0.5859967,1,2024-02-16 20:59:31 UTC,30,28,10,9,269,individual,5,t,0,2,boleto,False,0-1500,False,807.0,3.019356467578502,941.5,266.2754968369823,0.0
2024-02-16 20:59:31 UTC,tangela@feest.example,solteiro,1965,Lanie Kirlin JD,0.54663855,1,2024-02-16 20:59:31 UTC,72,16,10,7,173,familiar,1,t,7,0,cartão de crédito,True,0-1500,False,1245.6000000000001,3.0166681339801036,-121.1,411.90587650972134,0.0
2024-02-16 20:59:31 UTC,joe.little@kreiger-lynch.example,solteiro,1966,Celesta Corwin V,0.54547346,1,2024-02-16 20:59:31 UTC,24,31,26,7,451,individual,1,f,9,8,cartão de débito,True,2501-5000,False,1082.3999999999999,3.0026874204376575,1849.1,359.4770821740194,0.0
2024-02-16 20:59:31 UTC,aida@bernier.test,solteiro,1967,Dante Schiller CPA,0.65765953,1,2024-02-16 20:59:31 UTC,73,70,34,0,240,individual,2,t,3,4,boleto,False,2501-5000,True,1752.0,2.9940798473907804,-192.0,584.1547351106208,0.0
2024-02-16 20:59:32 UTC,santo@boyle.example,divorciado,1968,Dr. Frederick Ruecker,0.6649125,1,2024-02-16 20:59:32 UTC,33,17,3,2,217,individual,7,t,10,15,boleto,False,2501-5000,True,716.0999999999999,2.9954618014903946,694.4000000000001,238.06163638731888,0.0
2024-02-16 20:59:32 UTC,fletcher_crooks@schmitt-bauch.test,casado,1969,Rodrick Abbott,0.6816333,1,2024-02-16 20:59:32 UTC,87,73,28,5,102,individual,6,t,6,4,cartão de crédito,True,2501-5000,True,887.4,2.9941527515894197,-224.4,295.37766460943965,0.0
2024-02-16 20:59:32 UTC,marissa_gutmann@champlin.test,casado,1970,Chadwick Rau,0.5476541,1,2024-02-16 20:59:32 UTC,10,22,26,5,227,individual,1,f,1,9,boleto,False,1501-2500,False,227.0,3.034013102906012,1248.5,73.81839804270352,0.0
2024-02-16 20:59:32 UTC,leontine_wintheiser@klein.test,solteiro,1971,Miyoko Stamm,0.4427178,1,2024-02-16 20:59:32 UTC,73,61,11,7,384,individual,7,f,2,4,cartão de crédito,True,2501-5000,False,2803.2,3.017806701668426,-307.20000000000005,927.8865315496256,0.0
2024-02-16 20:59:32 UTC,antione.conroy@ledner.test,casado,1972,Hayden Weimann,0.67792845,1,2024-02-16 20:59:32 UTC,44,49,8,3,393,familiar,4,f,0,2,pix,False,1501-2500,True,1729.2,2.9117883409600718,825.3000000000001,592.8618462322196,0.0
2024-02-16 20:59:32 UTC,elliot@beatty.test,divorciado,1973,Nicholas Thiel DVM,0.65747124,1,2024-02-16 20:59:32 UTC,69,11,18,2,21,familiar,4,f,0,5,pix,False,0-1500,True,144.9,3.019677023295893,-8.4,46.985264278974356,0.0
2024-02-16 20:59:32 UTC,randy.rodriguez@hermann-trantow.test,solteiro,1974,Ms. Catina Rolfson,0.66723216,1,2024-02-16 20:59:32 UTC,45,64,29,9,80,individual,5,f,6,5,pix,False,0-1500,True,360.0,3.005842085841563,160.0,118.76677074810759,0.0
2024-02-16 20:59:32 UTC,carey@schuster.example,solteiro,1975,Msgr. Lynne Schiller,0.56935966,1,2024-02-16 20:59:32 UTC,4,28,37,8,163,familiar,3,t,0,8,pix,False,2501-5000,False,65.2,2.999438737306623,994.3,20.737400130581435,0.0
2024-02-16 20:59:32 UTC,amie@emard.test,solteiro,1976,Rosario Douglas LLD,0.6813007,1,2024-02-16 20:59:32 UTC,22,42,23,5,280,familiar,4,f,4,0,pix,False,2501-5000,True,616.0,2.9883444464073334,1204.0,205.1342027491414,0.0
2024-02-16 20:59:32 UTC,virgilio_medhurst@hudson.test,casado,1977,Amb. Dwight Schaden,0.67369604,1,2024-02-16 20:59:32 UTC,54,51,14,2,428,familiar,4,t,7,0,boleto,False,0-1500,True,2311.2000000000003,3.0337233815995805,470.8,760.8361034556098,0.0
2024-02-16 20:59:32 UTC,troy@herman.test,solteiro,1978,Cameron Reynolds,0.6657891,1,2024-02-16 20:59:32 UTC,73,41,16,2,451,familiar,2,f,4,0,cartão de débito,True,1501-2500,True,3292.2999999999997,3.028425793863686,-360.8,1086.1324655439753,328.92716
2024-02-16 20:59:32 UTC,tommie.moen@windler.test,casado,1979,Jan Brakus I,0.5190008,1,2024-02-16 20:59:32 UTC,31,47,28,7,141,familiar,1,f,10,0,cartão de débito,True,5001-10000,False,437.1,2.9768136699652916,479.4,145.83485379355182,0.0
2024-02-16 20:59:32 UTC,coleman_zulauf@macejkovic-feeney.test,casado,1980,Dominic Huel,0.55205655,1,2024-02-16 20:59:32 UTC,13,72,36,5,263,familiar,4,f,4,2,cartão de crédito,True,0-1500,False,341.90000000000003,3.012211568613736,1367.6000000000001,112.50464341963452,0.0
2024-02-16 20:59:32 UTC,roxann@muller-champlin.example,divorciado,1981,Louvenia Weissnat,0.55147904,1,2024-02-16 20:59:32 UTC,57,29,18,9,56,familiar,3,t,7,20,cartão de débito,True,0-1500,False,319.2,2.970850297963761,44.800000000000004,106.44398673295036,0.0
2024-02-16 20:59:32 UTC,glady@kerluke.example,divorciado,1982,Jackson Leannon,0.6132593,1,2024-02-16 20:59:32 UTC,20,49,8,8,478,individual,3,f,7,16,cartão de crédito,True,1501-2500,False,956.0,2.958611455056332,2151.0,322.1245516764883,0.0
2024-02-16 20:59:32 UTC,kylie@white.test,solteiro,1983,Nelda Kub,0.6695743,1,2024-02-16 20:59:32 UTC,74,53,0,1,10,familiar,5,f,6,14,cartão de crédito,True,0-1500,True,74.0,2.981198483262301,-9.0,23.822231869319353,0.0
2024-02-16 20:59:32 UTC,alvaro_hoeger@streich.test,divorciado,1984,Mrs. Ken Huels,0.6677021,1,2024-02-16 20:59:32 UTC,18,24,16,3,14,individual,7,f,0,20,pix,False,1501-2500,True,25.2,3.0258718041714827,65.8,7.328178333681931,0.0
2024-02-16 20:59:32 UTC,rueben.skiles@gutmann.example,solteiro,1985,Tammara Altenwerth MD,0.6866627,1,2024-02-16 20:59:32 UTC,63,55,20,5,56,individual,7,t,5,8,cartão de débito,True,1501-2500,True,352.8,3.0285937513612824,11.200000000000001,115.48970742326357,0.0
2024-02-16 20:59:32 UTC,dione@runte.test,divorciado,1986,Junior Russel,0.63273555,1,2024-02-16 20:59:32 UTC,53,3,34,2,491,familiar,3,f,2,7,cartão de débito,True,1501-2500,False,2602.2999999999997,3.0153925626029188,589.1999999999999,862.0053785612799,259.92846
2024-02-16 20:59:32 UTC,gabriel@bayer-kessler.example,divorciado,1987,Gavin Lockman,0.5469798,1,2024-02-16 20:59:32 UTC,71,30,0,1,464,familiar,5,t,8,7,cartão de débito,True,2501-5000,False,3294.3999999999996,3.0217528736054398,-278.4,1089.2281350589892,0.0
